fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2019-08-16,B228,"PALMA, PUERTO",BALEARES,3,"26,2","0,0","23,5",05:00,"28,9",09:40,18,"2,5","6,7",13:00,"11,8","1018,2",10,"1014,9",Varias,68,81,Varias,57,09:10
2019-08-17,B228,"PALMA, PUERTO",BALEARES,3,"26,8","0,0","23,1",03:00,"30,6",09:40,18,"1,9","6,7",13:50,"11,8","1016,1",00,"1012,9",20,73,85,05:10,52,09:30
2019-08-18,B228,"PALMA, PUERTO",BALEARES,3,"28,4","0,0","24,6",04:50,"32,3",09:40,22,"2,5","6,9",17:20,"11,8","1013,3",00,"1010,5",18,59,83,Varias,41,08:50
2019-08-19,B228,"PALMA, PUERTO",BALEARES,3,"27,3","0,0","24,0",04:40,"30,6",13:30,22,"2,2","7,5",14:00,"11,7","1014,5",24,"1011,9",05,68,84,23:00,53,05:20
2019-08-20,B228,"PALMA, PUERTO",BALEARES,3,"28,2","0,0","23,9",23:59,"32,4",10:20,04,"3,6","13,9",17:10,"9,7","1018,7",24,"1013,8",06,68,81,00:00,49,10:30
2019-08-21,B228,"PALMA, PUERTO",BALEARES,3,"27,0","0,0","23,0",23:59,"31,1",12:40,06,"2,8","10,6",00:00,"11,2","1019,2",07,"1016,4",Varias,54,67,01:00,43,11:20
2019-08-22,B228,"PALMA, PUERTO",BALEARES,3,"26,8","0,0","21,3",03:20,"32,4",13:10,10,"1,9","8,9",15:00,"11,7","1018,3",24,"1016,4",Varias,46,67,01:50,34,15:20
2019-08-23,B228,"PALMA, PUERTO",BALEARES,3,"25,0","0,0","21,0",05:10,"29,1",12:00,18,"2,2","7,2",12:40,"11,3","1018,3",00,"1016,3",18,62,75,23:59,44,00:50
2019-08-24,B228,"PALMA, PUERTO",BALEARES,3,"26,8","0,0","23,4",04:00,"30,2",10:40,19,"2,2","6,4",11:40,"11,2","1017,0",Varias,"1015,4",Varias,68,80,03:30,55,10:30
2019-08-25,B228,"PALMA, PUERTO",BALEARES,3,"25,9","0,0","22,8",05:20,"29,0",14:00,19,"1,9","7,2",13:20,"11,4","1016,7",09,"1014,9",18,66,84,05:30,60,15:20
2019-08-26,B228,"PALMA, PUERTO",BALEARES,3,"27,0","0,2","23,3",05:20,"30,8",10:10,23,"2,2","7,2",Varias,"10,8","1015,8",Varias,"1013,7",20,68,80,05:30,51,10:00
2019-08-27,B228,"PALMA, PUERTO",BALEARES,3,"23,6","14,4","20,5",11:50,"26,6",16:30,27,"1,7","12,5",10:50,"1,4","1016,4",11,"1012,5",16,72,87,11:40,56,16:20
2019-08-28,B228,"PALMA, PUERTO",BALEARES,3,"25,8","0,0","21,8",04:00,"29,7",11:40,01,"2,5","9,2",14:50,"7,0","1016,1",24,"1013,7",04,61,84,Varias,50,13:00
2019-08-29,B228,"PALMA, PUERTO",BALEARES,3,"27,0","0,0","22,1",05:10,"31,8",13:10,18,"1,9","6,1",14:20,"11,0","1017,6",Varias,"1016,1",00,63,78,21:30,44,12:30
2019-08-30,B228,"PALMA, PUERTO",BALEARES,3,"27,4","0,0","23,6",04:10,"31,2",13:10,24,"1,7","7,5",12:50,"9,8",,,,,65,81,20:00,54,13:00
2019-08-31,B228,"PALMA, PUERTO",BALEARES,3,"26,6","0,0","23,0",04:40,"30,1",13:20,20,"2,2","7,2",13:00,"8,2",,,,,65,83,Varias,50,18:50
2019-09-01,B228,"PALMA, PUERTO",BALEARES,3,"28,4","3,6","23,0",05:00,"33,8",13:40,06,"1,4","6,9",22:50,"8,5","1014,1",24,"1011,0",17,62,81,20:20,39,13:30
2019-09-02,B228,"PALMA, PUERTO",BALEARES,3,"26,6","1,5","22,3",07:40,"30,9",13:10,20,"1,9","8,1",15:20,"3,3","1018,8",24,"1014,1",00,66,84,07:30,50,13:10
2019-09-03,B228,"PALMA, PUERTO",BALEARES,3,"25,6","0,0","22,9",02:50,"28,2",09:40,19,"1,9","8,6",14:50,"8,6","1020,3",10,"1018,0",19,68,78,23:59,54,09:20
2019-09-04,B228,"PALMA, PUERTO",BALEARES,3,"25,2","0,0","21,1",04:10,"29,2",15:00,20,"2,2","7,8",13:20,"11,3","1019,2",00,"1015,0",19,62,83,05:30,47,15:00
2019-09-05,B228,"PALMA, PUERTO",BALEARES,3,"24,7","5,6","21,2",16:50,"28,2",09:10,07,"2,5","7,2",16:20,"7,0","1018,2",24,"1015,4",05,72,87,16:40,52,09:20
2019-09-06,B228,"PALMA, PUERTO",BALEARES,3,"23,6","0,0","20,9",03:40,"26,2",10:10,06,"1,9","6,4",01:30,"5,2","1019,0",Varias,"1017,5",05,57,66,23:40,50,11:30
2019-09-07,B228,"PALMA, PUERTO",BALEARES,3,"23,4","0,0","20,3",04:20,"26,6",11:20,22,"1,9","6,1",13:30,"7,0","1019,2",10,"1017,1",18,57,70,06:10,46,10:50
2019-09-08,B228,"PALMA, PUERTO",BALEARES,3,"23,0","0,0","19,2",05:10,"26,9",13:00,24,"1,7","5,0",12:00,"7,1","1018,2",00,"1015,2",19,55,75,05:30,39,12:10
2019-09-09,B228,"PALMA, PUERTO",BALEARES,3,"23,4","0,0","19,7",03:50,"27,2",13:30,20,"3,1","9,2",23:59,"10,9","1016,7",Varias,"1011,4",24,66,80,Varias,59,14:50
2019-09-10,B228,"PALMA, PUERTO",BALEARES,3,"23,4","20,1","16,9",16:40,"29,9",12:00,02,"3,9","15,0",16:30,"4,7","1011,4",00,"1004,5",14,72,87,14:40,43,10:00
2019-09-11,B228,"PALMA, PUERTO",BALEARES,3,"21,2","0,0","15,8",05:30,"26,5",11:30,06,"2,2","14,7",23:30,"8,8","1019,5",24,"1008,5",00,63,83,05:10,44,11:30
2019-09-12,B228,"PALMA, PUERTO",BALEARES,3,"25,2","2,5","23,0",06:50,"27,5",11:00,05,"5,6","15,3",01:40,"8,9","1024,2",Varias,"1019,5",00,59,80,23:50,47,11:00
2019-09-13,B228,"PALMA, PUERTO",BALEARES,3,"23,8","10,7","21,2",08:40,"26,4",20:50,05,"3,9","20,8",08:40,"0,5",,,,,75,90,07:50,40,21:00
2019-09-14,B228,"PALMA, PUERTO",BALEARES,3,"27,2","0,0","23,1",00:20,"31,3",13:00,08,"3,3","11,7",08:50,"7,8",,,,,57,78,23:00,43,12:30
2019-09-15,B228,"PALMA, PUERTO",BALEARES,3,"28,0","0,0","24,3",04:40,"31,6",12:50,04,"3,3","8,9",Varias,"9,5","1019,8",00,"1016,7",Varias,68,85,04:30,52,11:00
2019-09-16,B228,"PALMA, PUERTO",BALEARES,3,"26,1","0,0","23,4",23:59,"28,8",09:40,03,"2,5","8,3",05:20,"2,5","1017,4",00,"1014,6",18,74,89,23:50,56,00:10
2019-09-17,B228,"PALMA, PUERTO",BALEARES,3,"25,8","0,0","22,0",06:00,"29,5",14:00,22,"1,7","7,2",13:20,"9,2","1015,9",08,"1012,9",18,73,90,Varias,54,14:00
2019-09-18,B228,"PALMA, PUERTO",BALEARES,3,"24,6","0,0","20,8",04:30,"28,5",13:30,20,"1,4","5,6",16:20,"9,1","1015,0",10,"1011,9",05,68,82,Varias,51,13:50
2019-09-19,B228,"PALMA, PUERTO",BALEARES,3,"24,8","0,0","21,2",03:20,"28,3",13:00,19,"1,1","5,8",12:00,"8,7","1016,8",24,"1014,7",Varias,70,86,02:10,58,14:00
2019-09-20,B228,"PALMA, PUERTO",BALEARES,3,"26,4",Ip,"22,1",05:20,"30,6",12:50,12,"2,5","9,4",16:20,"8,7","1017,5",Varias,"1015,0",24,64,86,Varias,48,Varias
2019-09-21,B228,"PALMA, PUERTO",BALEARES,3,"27,3","0,0","24,2",00:30,"30,4",13:10,04,"1,9","10,0",00:50,"5,2","1015,0",00,"1008,8",17,70,83,05:10,57,13:30
2019-09-22,B228,"PALMA, PUERTO",BALEARES,3,"25,8","0,0","23,4",05:10,"28,3",10:50,20,"1,7","8,9",15:30,"8,1","1014,1",24,"1010,5",01,77,84,Varias,65,10:50
2019-09-23,B228,"PALMA, PUERTO",BALEARES,3,"25,0","0,0","21,2",23:59,"28,7",12:20,99,"2,5","7,5",Varias,"7,5","1016,8",09,"1014,1",00,64,84,Varias,49,12:00
2019-09-24,B228,"PALMA, PUERTO",BALEARES,3,"23,6","0,0","19,7",05:30,"27,6",11:40,20,"1,9","8,1",13:10,"10,1","1016,7",00,"1013,0",24,74,88,Varias,62,11:50
2019-09-25,B228,"PALMA, PUERTO",BALEARES,3,"25,6","0,0","20,8",02:40,"30,4",13:00,06,"2,2","7,8",14:00,"9,2","1016,4",24,"1011,6",07,66,90,Varias,48,09:50
2019-09-26,B228,"PALMA, PUERTO",BALEARES,3,"23,0","0,0","19,9",06:10,"26,2",12:00,20,"1,7","7,2",15:40,"10,0","1018,7",Varias,"1016,4",Varias,72,86,23:59,63,12:10
2019-09-27,B228,"PALMA, PUERTO",BALEARES,3,"23,6","0,0","20,4",05:20,"26,9",12:10,22,"1,7","5,6",13:20,"9,9","1018,0",Varias,"1016,4",18,75,88,Varias,66,12:10
2019-09-28,B228,"PALMA, PUERTO",BALEARES,3,"23,9","0,0","20,6",05:50,"27,2",13:00,19,"1,9","6,1",16:20,"10,0","1019,6",Varias,"1017,6",00,75,88,Varias,63,10:20
2019-09-29,B228,"PALMA, PUERTO",BALEARES,3,"23,2","0,0","20,1",05:30,"26,4",13:00,20,"1,4","6,9",14:10,"9,4","1018,2",00,"1015,1",Varias,77,90,05:30,68,Varias
2019-09-30,B228,"PALMA, PUERTO",BALEARES,3,"23,6","0,0","20,2",04:30,"26,9",11:50,20,"1,9","5,6",15:20,"10,1","1016,8",13,"1013,9",24,76,90,Varias,63,11:10
2019-10-01,B228,"PALMA, PUERTO",BALEARES,3,"23,9","0,0","21,0",04:40,"26,8",12:10,18,"1,7","6,7",13:00,"8,7","1013,9",00,"1008,5",20,77,89,05:30,67,14:20
2019-10-02,B228,"PALMA, PUERTO",BALEARES,3,"22,3","1,1","19,6",23:40,"25,0",08:30,99,"2,2","7,8",Varias,"6,2","1014,9",24,"1009,1",00,56,86,02:50,44,17:00
2019-10-03,B228,"PALMA, PUERTO",BALEARES,3,"23,2","0,0","19,0",03:10,"27,4",12:10,28,"1,1","7,5",11:40,"8,8","1015,7",24,"1013,7",Varias,53,81,06:00,37,Varias
2019-10-04,B228,"PALMA, PUERTO",BALEARES,3,"21,7","0,0","18,1",06:00,"25,3",13:00,20,"1,7","6,7",13:20,"9,9","1016,3",11,"1013,7",Varias,68,88,23:30,55,12:40
2019-10-05,B228,"PALMA, PUERTO",BALEARES,3,"22,6","0,0","18,7",04:10,"26,6",13:30,18,"1,1","5,0",12:20,"9,6","1015,1",24,"1013,4",07,72,90,Varias,58,11:00
2019-10-06,B228,"PALMA, PUERTO",BALEARES,3,"23,2","0,0","19,4",06:00,"27,1",14:20,22,"1,7","6,4",13:10,"9,6","1016,1",11,"1013,8",17,68,88,Varias,50,14:40
2019-10-07,B228,"PALMA, PUERTO",BALEARES,3,"22,1","0,0","18,4",23:59,"25,8",11:40,06,"2,5","10,3",07:20,"8,2","1018,2",24,"1012,6",04,52,72,01:20,45,11:20
2019-10-08,B228,"PALMA, PUERTO",BALEARES,3,"20,6","0,0","16,6",05:00,"24,6",11:50,20,"1,7","6,7",Varias,"9,9","1020,0",Varias,"1016,7",18,54,70,00:00,47,01:10
2019-10-09,B228,"PALMA, PUERTO",BALEARES,3,"22,1","0,0","18,5",05:50,"25,7",12:10,17,"1,4","4,7",12:50,"9,8","1018,6",24,"1014,7",16,65,71,Varias,58,08:10
2019-10-10,B228,"PALMA, PUERTO",BALEARES,3,"23,2","0,0","19,8",04:40,"26,6",11:40,06,"1,7","5,0",14:50,"3,7","1021,2",24,"1018,6",00,65,77,Varias,56,11:40
2019-10-11,B228,"PALMA, PUERTO",BALEARES,3,"22,4","0,0","18,8",04:10,"26,1",11:50,99,"1,9","6,7",Varias,"9,2","1021,6",10,"1018,6",17,71,84,04:10,63,11:00
2019-10-12,B228,"PALMA, PUERTO",BALEARES,3,"24,1","0,0","20,0",06:00,"28,2",12:10,23,"2,5","7,5",16:10,"6,9","1019,9",Varias,"1016,7",17,74,80,Varias,54,12:00
2019-10-13,B228,"PALMA, PUERTO",BALEARES,3,"25,5","0,0","21,4",05:20,"29,6",11:40,05,"1,9","6,4",10:00,"9,1","1017,2",00,"1013,5",16,71,84,23:30,54,11:30
2019-10-14,B228,"PALMA, PUERTO",BALEARES,3,"24,6","7,0","19,4",23:59,"29,8",11:40,18,"2,2","8,6",12:40,"6,8","1015,5",00,"1010,5",18,78,89,04:50,46,11:20
2019-10-15,B228,"PALMA, PUERTO",BALEARES,3,"19,0","0,0","15,0",23:40,"23,0",12:20,29,"1,9","9,2",04:00,"9,1","1019,2",24,"1011,4",03,45,91,02:10,37,13:50
2019-10-16,B228,"PALMA, PUERTO",BALEARES,3,"19,4","0,0","14,2",04:20,"24,5",12:50,19,"1,7","8,1",13:20,"9,1","1019,2",Varias,"1009,4",18,54,72,Varias,44,10:50
2019-10-17,B228,"PALMA, PUERTO",BALEARES,3,"21,0","0,0","17,4",03:50,"24,6",12:30,19,"1,4","9,2",12:40,"9,1","1017,4",Varias,"1015,0",18,69,83,23:50,56,12:10
2019-10-18,B228,"PALMA, PUERTO",BALEARES,3,"21,4","0,0","17,2",05:00,"25,5",13:30,21,"1,4","6,9",14:30,"5,7","1016,4",00,"1012,9",24,74,90,Varias,57,13:30
2019-10-19,B228,"PALMA, PUERTO",BALEARES,3,"21,9","0,0","18,7",04:20,"25,1",12:00,21,"2,5","16,1",11:00,"8,5","1012,9",00,"1007,9",Varias,76,91,05:10,57,12:50
2019-10-20,B228,"PALMA, PUERTO",BALEARES,3,"21,4","13,7","18,0",23:30,"24,7",10:40,16,"2,5","12,2",22:30,"1,2","1013,8",24,"1006,9",06,69,88,22:50,59,16:10
2019-10-21,B228,"PALMA, PUERTO",BALEARES,3,"17,6","57,3","15,4",20:30,"19,7",02:20,06,"1,9","11,1",20:20,"0,0","1017,9",11,"1013,8",00,86,92,20:30,74,01:50
2019-10-22,B228,"PALMA, PUERTO",BALEARES,3,"21,4","59,3","16,4",23:20,"26,3",12:10,32,"3,1","14,2",20:50,"2,5","1013,9",00,"1002,1",20,79,91,03:30,72,12:00
2019-10-23,B228,"PALMA, PUERTO",BALEARES,3,"17,9","0,8","14,6",19:50,"21,2",11:00,18,"0,8","8,1",09:40,"3,7","1010,5",24,"1005,3",00,64,89,00:00,51,11:00
2019-10-24,B228,"PALMA, PUERTO",BALEARES,3,"18,0","0,0","13,8",04:30,"22,2",12:30,34,"1,7","5,8",09:30,"9,0","1019,1",24,"1010,5",00,60,84,04:50,43,14:10
2019-10-25,B228,"PALMA, PUERTO",BALEARES,3,"18,6","0,0","14,3",06:00,"23,0",14:10,01,"1,4","7,8",11:30,"9,4","1019,6",12,"1018,2",16,60,82,05:00,45,16:20
2019-10-26,B228,"PALMA, PUERTO",BALEARES,3,"19,2","0,0","13,9",05:00,"24,4",13:10,08,"1,1","5,3",16:40,"8,8","1019,5",Varias,"1018,0",,64,84,05:30,40,11:10
2019-10-27,B228,"PALMA, PUERTO",BALEARES,3,"20,4","0,0","16,2",06:50,"24,6",13:00,24,"1,1","4,7",13:40,"8,8","1019,8",10,"1017,6",16,70,88,06:30,48,12:10
2019-10-28,B228,"PALMA, PUERTO",BALEARES,3,"19,6","0,0","16,1",06:10,"23,2",12:20,21,"0,8","5,8",13:10,"6,7","1018,2",00,"1015,4",18,77,90,Varias,62,09:30
2019-10-29,B228,"PALMA, PUERTO",BALEARES,3,"20,5","0,0","17,3",04:50,"23,7",12:30,17,"0,8","6,1",10:20,"6,7","1017,6",24,"1015,4",06,76,90,Varias,61,12:00
2019-10-30,B228,"PALMA, PUERTO",BALEARES,3,"20,2","0,0","16,5",05:50,"24,0",12:20,22,"0,8","6,7",12:10,"8,5","1019,0",Varias,"1017,6",00,75,91,07:00,60,16:10
2019-10-31,B228,"PALMA, PUERTO",BALEARES,3,"20,8","0,0","17,0",02:40,"24,7",12:20,29,"1,1","8,9",14:10,"5,1","1018,7",24,"1015,7",16,65,88,05:30,47,13:30
2019-11-01,B228,"PALMA, PUERTO",BALEARES,3,"20,1","0,0","16,0",06:40,"24,2",12:20,25,"0,8","6,9",11:30,"5,0","1018,7",00,"1011,5",24,76,90,07:00,54,13:20
2019-11-02,B228,"PALMA, PUERTO",BALEARES,3,"22,0","0,0","18,5",06:10,"25,6",12:50,26,"0,8","8,3",16:00,"6,5","1011,5",00,"1001,5",24,71,89,05:30,54,14:20
2019-11-03,B228,"PALMA, PUERTO",BALEARES,3,"20,0","1,4","15,8",12:10,"24,1",11:20,27,"2,2","17,5",08:40,"7,0","1007,3",24,"997,7",11,52,69,12:10,37,15:20
2019-11-04,B228,"PALMA, PUERTO",BALEARES,3,"20,0","0,0","16,2",01:20,"23,7",11:40,25,"1,7","14,7",14:10,"7,3","1008,2",09,"1004,2",24,64,77,18:40,48,12:50
2019-11-05,B228,"PALMA, PUERTO",BALEARES,3,"18,8","0,8","16,0",23:50,"21,7",12:30,29,"1,7","12,8",09:30,"7,0","1008,1",24,"1003,2",07,47,65,09:40,42,Varias
2019-11-06,B228,"PALMA, PUERTO",BALEARES,3,"16,8","0,0","13,5",23:59,"20,2",11:40,32,"2,2","10,8",09:50,"6,8","1011,1",23,"1008,1",00,52,69,23:59,48,11:30
2019-11-07,B228,"PALMA, PUERTO",BALEARES,3,"16,5","8,8","12,1",05:30,"20,9",12:00,22,"1,1","10,0",09:30,"6,2","1011,0",00,"1004,7",21,64,86,06:20,47,23:50
2019-11-08,B228,"PALMA, PUERTO",BALEARES,3,"14,0","10,9","10,4",06:30,"17,7",12:20,32,"1,7","12,8",21:40,"7,4","1011,9",24,"1006,6",03,51,80,06:10,40,Varias
2019-11-09,B228,"PALMA, PUERTO",BALEARES,3,"14,8","5,0","12,0",00:30,"17,6",12:30,32,"1,1","11,4",04:10,"5,8","1015,0",Varias,"1010,5",24,56,75,00:30,50,15:40
2019-11-10,B228,"PALMA, PUERTO",BALEARES,3,"13,2","27,6","9,2",09:00,"17,1",00:00,35,"1,7","15,3",04:20,"0,0","1010,5",00,"1006,3",06,70,86,08:20,54,01:50
2019-11-11,B228,"PALMA, PUERTO",BALEARES,3,"13,2","0,0","10,9",00:00,"15,5",13:50,34,"2,2","13,9",08:00,"2,1","1009,5",11,"1007,3",15,60,72,00:00,47,09:00
2019-11-12,B228,"PALMA, PUERTO",BALEARES,3,"14,0","0,0","10,7",01:20,"17,2",13:50,32,"0,8","7,5",12:10,"7,5","1009,4",Varias,"1006,5",24,61,84,02:50,47,Varias
2019-11-13,B228,"PALMA, PUERTO",BALEARES,3,"12,2","3,7","9,7",23:59,"14,7",12:00,05,"1,4","4,7",14:20,"0,0","1009,8",22,"1003,9",06,78,90,23:30,57,01:20
2019-11-14,B228,"PALMA, PUERTO",BALEARES,3,"14,0","2,7","9,5",22:40,"18,4",09:20,99,"3,1","12,2",Varias,"0,0","1009,4",00,"996,9",15,67,91,02:30,55,Varias
2019-11-15,B228,"PALMA, PUERTO",BALEARES,3,"12,2","0,2","8,4",22:20,"16,0",12:50,25,"1,4","9,7",04:00,"6,1","1004,9",24,"998,2",07,55,83,02:00,41,13:40
2019-11-16,B228,"PALMA, PUERTO",BALEARES,3,"12,2","3,0","9,2",05:20,"15,1",12:10,03,"1,9","8,6",01:30,"1,1","1010,2",22,"1004,9",00,68,83,14:00,51,23:00
2019-11-17,B228,"PALMA, PUERTO",BALEARES,3,"13,4","1,9","10,1",07:00,"16,6",13:10,23,"1,4","10,0",13:30,"6,2","1010,2",11,"1006,7",Varias,54,65,23:59,43,09:30
2019-11-18,B228,"PALMA, PUERTO",BALEARES,3,"13,1","1,9","9,9",23:00,"16,3",12:10,35,"2,2","9,4",13:00,"1,9","1013,4",24,"1005,0",06,65,90,04:50,55,12:00
2019-11-19,B228,"PALMA, PUERTO",BALEARES,3,"12,2","0,0","7,4",06:10,"17,0",13:40,27,"1,4","6,9",12:10,"7,8","1014,7",Varias,"1013,4",00,63,90,Varias,37,14:20
2019-11-20,B228,"PALMA, PUERTO",BALEARES,3,"12,0","2,6","7,6",00:40,"16,4",14:20,13,"1,1","6,4",13:50,"0,8","1014,1",00,"1008,3",24,69,88,23:59,57,12:50
2019-11-21,B228,"PALMA, PUERTO",BALEARES,3,"13,9","5,0","10,0",06:50,"17,8",13:30,23,"0,8","8,3",12:10,"5,0","1008,3",00,"1006,9",Varias,70,91,06:30,49,12:30
2019-11-22,B228,"PALMA, PUERTO",BALEARES,3,"15,2","22,9","12,5",00:00,"17,9",12:20,19,"3,6","16,4",23:00,"0,2","1007,9",00,"995,1",24,81,91,Varias,74,12:30
2019-11-23,B228,"PALMA, PUERTO",BALEARES,3,"15,2","5,1","12,5",13:10,"17,9",10:50,30,"1,7","13,6",20:10,"1,6","1002,6",24,"991,4",07,56,85,00:00,42,19:00
2019-11-24,B228,"PALMA, PUERTO",BALEARES,3,"14,4","0,0","11,7",21:40,"17,2",12:00,30,"1,9","14,4",01:50,"7,7","1010,2",21,"1002,6",00,49,69,21:40,44,12:30
2019-11-25,B228,"PALMA, PUERTO",BALEARES,3,"16,4","0,0","11,4",01:20,"21,4",12:50,23,"0,8","6,1",11:20,"6,3","1012,7",24,"1009,3",06,61,80,23:50,42,13:30
2019-11-26,B228,"PALMA, PUERTO",BALEARES,3,"15,3","0,0","10,6",03:50,"20,0",14:00,25,"0,6","8,3",14:20,"7,4","1012,7",00,"1008,6",24,78,87,Varias,54,14:20
2019-11-27,B228,"PALMA, PUERTO",BALEARES,3,"18,0","0,0","14,3",22:50,"21,6",11:30,28,"1,4","11,9",08:30,"7,4","1010,7",24,"1006,6",06,60,88,Varias,50,Varias
2019-11-28,B228,"PALMA, PUERTO",BALEARES,3,"17,1","0,0","12,2",03:00,"22,0",12:00,28,"1,4","10,0",13:30,"7,3","1015,0",24,"1010,5",02,65,88,22:10,44,12:00
2019-11-29,B228,"PALMA, PUERTO",BALEARES,3,"16,8","0,0","12,9",05:30,"20,8",12:30,99,"1,1","6,1",Varias,"5,8","1019,2",24,"1013,9",Varias,77,86,05:50,62,14:00
2019-11-30,B228,"PALMA, PUERTO",BALEARES,3,"15,4","0,0","11,4",06:40,"19,5",11:20,19,"1,4","5,3",13:40,"6,2","1019,2",00,"1014,3",24,83,91,07:30,73,11:20
2019-12-01,B228,"PALMA, PUERTO",BALEARES,3,"17,1","10,2","14,6",19:20,"19,6",12:00,22,"1,1","6,1",09:50,"6,7","1014,3",00,"1009,7",Varias,77,87,07:10,64,12:10
2019-12-02,B228,"PALMA, PUERTO",BALEARES,3,"14,7","0,2","13,6",18:40,"15,8",13:20,06,"4,7","11,4",Varias,"2,7","1015,5",24,"1010,1",03,73,91,03:50,61,14:40
2019-12-03,B228,"PALMA, PUERTO",BALEARES,3,"14,4","36,2","12,3",06:50,"16,4",20:40,06,"3,6","13,3",12:10,"4,2","1015,5",00,"1006,9",24,66,88,23:20,57,12:20
2019-12-04,B228,"PALMA, PUERTO",BALEARES,3,"13,7","14,8","11,1",02:30,"16,3",00:50,10,"1,9","16,9",01:20,"0,0","1009,3",24,"1002,3",Varias,86,91,10:30,73,07:50
2019-12-05,B228,"PALMA, PUERTO",BALEARES,3,"13,4","0,0","9,1",06:20,"17,7",13:40,19,"1,1","5,0",12:50,"8,1","1019,8",24,"1009,3",00,81,92,Varias,67,11:20
2019-12-06,B228,"PALMA, PUERTO",BALEARES,3,"15,2","0,0","11,3",01:20,"19,2",12:50,24,"0,8","3,1",13:30,"7,0","1021,9",11,"1019,8",Varias,78,90,Varias,59,14:10
2019-12-07,B228,"PALMA, PUERTO",BALEARES,3,,"0,0",,,"17,5",13:10,99,"0,3","2,5",Varias,"2,1","1022,7",,"1020,6",Varias,83,91,Varias,,
2019-12-08,B228,"PALMA, PUERTO",BALEARES,3,"13,4","0,0","8,3",06:50,"18,4",13:20,22,"0,8","6,9",15:10,"8,2","1022,6",Varias,"1018,7",24,,92,Varias,57,14:00
2019-12-09,B228,"PALMA, PUERTO",BALEARES,3,"15,8","0,0","12,8",00:00,"18,8",11:50,34,"4,2","16,7",12:00,"8,1","1022,0",24,"1018,6",06,46,87,Varias,34,12:30
2019-12-10,B228,"PALMA, PUERTO",BALEARES,3,"13,5","0,0","10,0",23:40,"17,0",11:20,08,"1,9","8,3",04:10,"8,2","1024,3",10,"1020,7",Varias,54,82,23:59,48,Varias
2019-12-11,B228,"PALMA, PUERTO",BALEARES,3,"13,0","0,0","8,2",03:20,"17,8",12:40,30,"2,5","11,7",18:20,"6,0","1020,8",00,"1013,4",Varias,66,90,07:30,47,Varias
2019-12-12,B228,"PALMA, PUERTO",BALEARES,3,"15,2","0,0","12,8",02:30,"17,5",11:00,27,"1,9","12,5",21:50,"3,6","1017,0",00,,,52,62,16:10,42,11:30
2019-12-13,B228,"PALMA, PUERTO",BALEARES,3,"17,5","0,0","15,2",00:00,"19,8",16:30,26,"2,2","14,4",05:40,"0,0","1009,3",24,,,56,66,04:30,47,16:10
2019-12-14,B228,"PALMA, PUERTO",BALEARES,3,"17,6","0,0","12,7",23:20,"22,4",10:50,32,"1,4","10,8",01:20,"7,2","1015,4",24,"1009,3",00,65,87,23:59,46,10:40
2019-12-15,B228,"PALMA, PUERTO",BALEARES,3,"15,1","0,0","11,6",02:30,"18,6",13:30,21,"1,1","6,9",12:10,"7,7","1015,4",00,"1013,3",18,68,87,Varias,47,12:00
2019-12-16,B228,"PALMA, PUERTO",BALEARES,3,"16,2","0,0","13,0",01:10,"19,3",14:20,02,"0,6","4,2",09:20,"1,8","1013,5",00,"1004,9",24,76,85,07:00,62,14:10
2019-12-17,B228,"PALMA, PUERTO",BALEARES,3,"16,6","0,0","14,6",22:40,"18,5",12:30,20,"1,1","7,5",06:40,"0,0","1010,6",24,"1003,7",05,68,77,Varias,60,21:10
2019-12-18,B228,"PALMA, PUERTO",BALEARES,3,"14,8","0,0","11,4",23:50,"18,2",13:50,03,"1,4","7,8",14:00,"3,6","1016,6",24,"1010,6",00,69,90,23:30,54,00:50
2019-12-19,B228,"PALMA, PUERTO",BALEARES,3,"13,8","0,0","10,2",06:20,"17,5",13:40,22,"2,2","8,3",14:20,"5,3","1017,2",10,"1012,3",24,77,91,Varias,55,10:50
2019-12-20,B228,"PALMA, PUERTO",BALEARES,3,"17,2","2,4","16,1",00:10,"18,4",12:30,24,"3,3","12,2",11:50,"0,0","1012,3",00,"1001,5",24,75,89,20:10,69,Varias
2019-12-21,B228,"PALMA, PUERTO",BALEARES,3,"19,0","0,0","16,9",01:20,"21,2",10:40,28,"3,1","17,5",22:40,"5,0","1004,6",11,"1001,0",Varias,72,87,01:10,47,23:30
2019-12-22,B228,"PALMA, PUERTO",BALEARES,3,"18,4","0,0","16,8",06:10,"19,9",12:10,27,"3,6","16,9",00:10,"8,2","1015,8",24,"1003,3",00,50,57,17:00,40,01:10
2019-12-23,B228,"PALMA, PUERTO",BALEARES,3,"16,0","0,0","12,4",23:59,"19,7",13:30,30,"1,1","12,5",00:20,"8,2","1024,4",24,"1015,8",00,44,64,22:10,39,13:30
2019-12-24,B228,"PALMA, PUERTO",BALEARES,3,"15,2","0,0","10,0",05:00,"20,4",14:20,34,"0,6","6,1",18:30,"8,2","1025,8",12,"1023,8",17,77,90,Varias,60,Varias
2019-12-25,B228,"PALMA, PUERTO",BALEARES,3,"14,0","0,0","9,2",07:00,"18,8",15:00,20,"1,4","5,0",13:00,"7,8","1025,1",00,"1020,8",Varias,85,90,Varias,59,15:40
